"index","centro_cod","cliente_cod","plan_mes","programa_tvt","pedido_prv_sol"
"3718","D155","7200025006",202003,"T",590.98
"3719","D155","7200025007",202001,"T",175.23
"3720","D155","7200025007",202002,"T",71.69
"3721","D155","7200025007",202003,"C",46.09
"3722","D155","7200025008",202001,"C",54.56
"3723","D155","7200025008",202001,"T",214.78
"3724","D155","7200025008",202002,"T",58.2
"3725","D155","7200025008",202003,"C",161.26
"3726","D155","7200025009",202001,"T",137.57
"3727","D155","7200025009",202002,"T",117.27
"3728","D155","7200025009",202003,"T",199.8
"3729","D155","7200025010",202001,"T",94.29
"3730","D155","7200025010",202002,"T",86.4
"3731","D155","7200025010",202003,"T",107.07
"3732","D155","7200025011",202001,"C",70.98
"3733","D155","7200025011",202001,"T",114.84
"3734","D155","7200025011",202002,"T",109.44
"3735","D155","7200025011",202003,"T",197.52
"3736","D155","7200025012",202001,"T",133.89
"3737","D155","7200025012",202002,"C",106.68
"3738","D155","7200025012",202002,"T",85.63
"3739","D155","7200025012",202003,"C",83.9
"3740","D155","7200025012",202003,"T",115.03
"3741","D155","7200025013",202003,"T",262.98
"3742","D155","7200025015",202001,"C",94.14
"3743","D155","7200025015",202001,"T",42.29
"3744","D155","7200025015",202002,"C",40.65
"3745","D155","7200025015",202002,"T",90.38
"3746","D155","7200025015",202003,"C",40.26
"3747","D155","7200025015",202003,"T",337.86
"3748","D155","7200025018",202001,"C",58.5
"3749","D155","7200025018",202001,"T",105.88
"3750","D155","7200025018",202002,"T",270.7
"3751","D155","7200025018",202003,"T",330.22
"3752","D155","7200025019",202001,"C",41.71
"3753","D155","7200025019",202001,"T",202.05
"3754","D155","7200025019",202002,"T",268.58
"3755","D155","7200025019",202003,"C",138.12
"3756","D155","7200025019",202003,"T",109.44
"3757","D155","7200025021",202002,"C",87.4
"3758","D155","7200025021",202003,"C",127.71
"3759","D155","7200025021",202003,"T",219.48
"3760","D155","7200025022",202001,"T",108.41
"3761","D155","7200025022",202003,"T",103.48
"3762","D155","7200025025",202001,"T",147.2
"3763","D155","7200025025",202002,"T",40.49
"3764","D155","7200025025",202003,"C",42.18
"3765","D155","7200025029",202001,"T",210.9
"3766","D155","7200025029",202002,"T",106.5
"3767","D155","7200025029",202003,"T",160.42
"3768","D155","7200025032",202001,"T",149.28
"3769","D155","7200025032",202002,"T",120.69
"3770","D155","7200025032",202003,"T",289.63
"3771","D155","7200025033",202001,"C",68.07
"3772","D155","7200025033",202001,"T",436.44
"3773","D155","7200025033",202002,"T",424.95
"3774","D155","7200025033",202003,"T",622.83
"3775","D155","7200025034",202001,"C",155.13
"3776","D155","7200025034",202001,"T",70.52
"3777","D155","7200025034",202002,"C",181.92
"3778","D155","7200025034",202002,"T",103.69
"3779","D155","7200025034",202003,"C",68.13
"3780","D155","7200025034",202003,"T",464.79
"3781","D155","7200025035",202001,"T",398.46
"3782","D155","7200025035",202002,"T",438.52
"3783","D155","7200025035",202003,"T",679.21
"3784","D155","7200025039",202001,"C",198.31
"3785","D155","7200025039",202002,"C",148.81
"3786","D155","7200025039",202003,"C",121.33
"3787","D155","7200025040",202001,"C",56.3
"3788","D155","7200025040",202001,"T",356.7
"3789","D155","7200025040",202002,"T",163
"3790","D155","7200025040",202003,"T",598.84
"3791","D155","7200025042",202001,"C",198.37
"3792","D155","7200025042",202001,"T",149.72
"3793","D155","7200025042",202002,"T",363.83
"3794","D155","7200025042",202003,"T",521.64
"3795","D155","7200025044",202001,"T",56.7
"3796","D155","7200025044",202002,"C",67.07
"3797","D155","7200025044",202003,"C",71.1
"3798","D155","7200025044",202003,"T",153.12
"3799","D155","7200025046",202001,"C",50.23
"3800","D155","7200025046",202001,"T",52.19
"3801","D155","7200025046",202002,"T",71.97
"3802","D155","7200025046",202003,"T",165.19
"3803","D155","7200025051",202001,"C",475.2
"3804","D155","7200025051",202001,"T",396.26
"3805","D155","7200025051",202002,"C",71.89
"3806","D155","7200025051",202002,"T",619.72
"3807","D155","7200025051",202003,"C",872.12
"3808","D155","7200025051",202003,"T",756.72
"3809","D155","7200025058",202001,"C",759.07
"3810","D155","7200025058",202001,"T",2839.97
"3811","D155","7200025058",202002,"C",140.67
"3812","D155","7200025058",202002,"T",2595.38
"3813","D155","7200025058",202003,"C",4632.97
"3814","D155","7200025058",202003,"T",2400.74
"3815","D155","7200025065",202001,"C",106.98
"3816","D155","7200025065",202001,"T",139.75
"3817","D155","7200025065",202002,"C",173.86
"3818","D155","7200025065",202003,"C",71.7
"3819","D155","7200025065",202003,"T",62.71
"3820","D155","7200025070",202001,"C",455.23
"3821","D155","7200025070",202001,"T",620.91
"3822","D155","7200025070",202002,"C",172.77
"3823","D155","7200025070",202002,"T",760.53
"3824","D155","7200025070",202003,"C",383.05
"3825","D155","7200025070",202003,"T",608.24
"3826","D155","7200025071",202001,"T",224.6
"3827","D155","7200025071",202002,"T",327.11
"3828","D155","7200025071",202003,"C",158.71
"3829","D155","7200025071",202003,"T",134.31
"3830","D155","7200025072",202001,"C",1436.39
"3831","D155","7200025072",202001,"T",5564.49
"3832","D155","7200025072",202002,"T",2587.94
"3833","D155","7200025072",202003,"T",9188.03
"3834","D155","7200025073",202001,"C",109.44
"3835","D155","7200025073",202001,"T",178.03
"3836","D155","7200025073",202002,"T",154.25
"3837","D155","7200025073",202003,"T",151.24
"3838","D155","7200025074",202001,"C",165.74
"3839","D155","7200025074",202001,"T",163.95
"3840","D155","7200025074",202002,"C",152.84
"3841","D155","7200025074",202002,"T",245.17
"3842","D155","7200025074",202003,"T",241.25
"3843","D155","7200025075",202001,"T",52.43
"3844","D155","7200025075",202002,"T",95.58
"3845","D155","7200025075",202003,"C",39.8
"3846","D155","7200025078",202001,"T",229.69
"3847","D155","7200025078",202002,"T",167.89
"3848","D155","7200025078",202003,"C",127.48
"3849","D155","7200025078",202003,"T",260.92
"3850","D155","7200025080",202001,"T",51.94
"3851","D155","7200025081",202002,"T",42.23
"3852","D155","7200025081",202003,"C",96.34
"3853","D155","7200025081",202003,"T",111.61
"3854","D155","7200025082",202001,"T",58.89
"3855","D155","7200025082",202002,"C",55.61
"3856","D155","7200025087",202001,"T",105.9
"3857","D155","7200025087",202002,"C",49.5
"3858","D155","7200025087",202002,"T",174.94
"3859","D155","7200025087",202003,"C",77.67
"3860","D155","7200025087",202003,"T",323.16
"3861","D155","7200025088",202001,"T",51.34
"3862","D155","7200025088",202002,"T",329.69
"3863","D155","7200025088",202003,"C",41.31
"3864","D155","7200025088",202003,"T",341.98
"3865","D155","7200025091",202001,"C",45.85
"3866","D155","7200025091",202001,"T",87.85
"3867","D155","7200025091",202002,"T",43.49
"3868","D155","7200025091",202003,"T",718.7
"3869","D155","7200025092",202001,"C",82.2
"3870","D155","7200025092",202001,"T",80.26
"3871","D155","7200025092",202002,"C",78.37
"3872","D155","7200025092",202003,"T",67.09
"3873","D155","7200025093",202001,"C",148.43
"3874","D155","7200025093",202001,"T",424.75
"3875","D155","7200025093",202002,"C",180.78
"3876","D155","7200025093",202002,"T",226.51
"3877","D155","7200025093",202003,"C",446.7
"3878","D155","7200025093",202003,"T",136.34
"3879","D155","7200025095",202001,"C",81.36
"3880","D155","7200025095",202001,"T",83.41
"3881","D155","7200025095",202002,"T",156.79
"3882","D155","7200025096",202001,"T",153.87
"3883","D155","7200025096",202002,"T",69.35
"3884","D155","7200025096",202003,"T",122.28
"3885","D155","7200025102",202001,"T",314.46
"3886","D155","7200025102",202002,"C",206.05
"3887","D155","7200025102",202003,"C",120.26
"3888","D155","7200025102",202003,"T",931.22
"3889","D155","7200025103",202001,"C",94.8
"3890","D155","7200025103",202001,"T",50.92
"3891","D155","7200025103",202002,"T",441.3
"3892","D155","7200025103",202003,"T",186.32
"3893","D155","7200025104",202001,"C",697.56
"3894","D155","7200025104",202001,"T",213.82
"3895","D155","7200025104",202002,"C",386.82
"3896","D155","7200025104",202002,"T",566.43
"3897","D155","7200025104",202003,"T",126.57
"3898","D155","7200025105",202001,"C",108.61
"3899","D155","7200025105",202001,"T",143.52
"3900","D155","7200025105",202002,"C",102.43
"3901","D155","7200025105",202002,"T",185.96
"3902","D155","7200025105",202003,"C",135.63
"3903","D155","7200025105",202003,"T",330.13
"3904","D155","7200025107",202001,"C",742.04
"3905","D155","7200025107",202001,"T",1412.08
"3906","D155","7200025107",202002,"C",742.04
"3907","D155","7200025107",202002,"T",335.01
"3908","D155","7200025107",202003,"C",1340.08
"3909","D155","7200025107",202003,"T",3566.17
"3910","D155","7200025109",202001,"C",670.63
"3911","D155","7200025109",202001,"T",1130.37
"3912","D155","7200025109",202002,"C",352.8
"3913","D155","7200025109",202002,"T",805.51
"3914","D155","7200025109",202003,"T",731.92
"3915","D155","7200025110",202001,"C",89.8
"3916","D155","7200025110",202002,"T",43.05
"3917","D155","7200025110",202003,"T",40
"3918","D155","7200025111",202001,"C",206.27
"3919","D155","7200025111",202001,"T",103.4
"3920","D155","7200025111",202002,"C",42.96
"3921","D155","7200025111",202002,"T",145.47
"3922","D155","7200025111",202003,"T",180.66
"3923","D155","7200025114",202001,"C",5036.51
"3924","D155","7200025114",202001,"T",751.93
"3925","D155","7200025114",202002,"T",315.85
"3926","D155","7200025114",202003,"C",154.37
"3927","D155","7200025114",202003,"T",8291.58
"3928","D155","7200025118",202001,"T",91.42
"3929","D155","7200025118",202002,"T",88.61
"3930","D155","7200025118",202003,"T",95.75
"3931","D155","7200025123",202001,"C",67.86
"3932","D155","7200025123",202001,"T",101.93
"3933","D155","7200025123",202002,"T",307.97
"3934","D155","7200025123",202003,"C",94.01
"3935","D155","7200025123",202003,"T",289.23
"3936","D155","7200025125",202001,"C",41.06
"3937","D155","7200025125",202001,"T",95.01
"3938","D155","7200025125",202002,"C",67.67
"3939","D155","7200025125",202002,"T",192.15
"3940","D155","7200025125",202003,"C",49.01
"3941","D155","7200025125",202003,"T",238.46
"3942","D155","7200025128",202001,"C",41.19
"3943","D155","7200025128",202001,"T",41.89
"3944","D155","7200025128",202003,"C",77.31
"3945","D155","7200025128",202003,"T",46.4
"3946","D155","7200025130",202001,"C",84.43
"3947","D155","7200025130",202001,"T",182.37
"3948","D155","7200025130",202002,"T",234.08
"3949","D155","7200025130",202003,"C",73.64
"3950","D155","7200025130",202003,"T",277.3
"3951","D155","7200025132",202001,"C",269.33
"3952","D155","7200025132",202001,"T",119.3
"3953","D155","7200025132",202002,"C",71.83
"3954","D155","7200025132",202002,"T",146.43
"3955","D155","7200025132",202003,"C",371.98
"3956","D155","7200025134",202001,"C",185.2
"3957","D155","7200025134",202001,"T",78.02
"3958","D155","7200025134",202002,"T",233.9
"3959","D155","7200025134",202003,"C",728.34
"3960","D155","7200025134",202003,"T",464.78
"3961","D155","7200025137",202001,"T",40.93
"3962","D155","7200025137",202003,"T",199.33
"3963","D155","7200025145",202001,"T",63.24
"3964","D155","7200025145",202002,"T",155.46
"3965","D155","7200025145",202003,"T",178.83
"3966","D155","7200025149",202001,"C",50.52
"3967","D155","7200025149",202001,"T",46.63
"3968","D155","7200025149",202002,"C",58.86
"3969","D155","7200025149",202002,"T",86.08
"3970","D155","7200025151",202001,"C",54.49
"3971","D155","7200025151",202001,"T",163.38
"3972","D155","7200025151",202002,"T",384.79
"3973","D155","7200025151",202003,"C",144.13
"3974","D155","7200025151",202003,"T",238.96
"3975","D155","7200025154",202001,"C",71.55
"3976","D155","7200025154",202001,"T",230.68
"3977","D155","7200025154",202002,"T",447.1
"3978","D155","7200025154",202003,"C",225.89
"3979","D155","7200025154",202003,"T",215.16
"3980","D155","7200025156",202001,"T",306.49
"3981","D155","7200025156",202002,"T",253.36
"3982","D155","7200025156",202003,"C",178.82
"3983","D155","7200025156",202003,"T",363.1
"3984","D155","7200025158",202001,"C",331.58
"3985","D155","7200025158",202002,"T",261.47
"3986","D155","7200025158",202003,"C",230.69
"3987","D155","7200025158",202003,"T",54.89
"3988","D155","7200025161",202002,"C",44.39
"3989","D155","7200025161",202003,"C",105.12
"3990","D155","7200025161",202003,"T",64.85
"3991","D155","7200025163",202001,"T",274.26
"3992","D155","7200025163",202002,"T",317.33
"3993","D155","7200025163",202003,"T",138.66
"3994","D155","7200025164",202001,"T",156.94
"3995","D155","7200025164",202002,"T",258.09
"3996","D155","7200025164",202003,"C",132.2
"3997","D155","7200025164",202003,"T",449.49
"3998","D155","7200025165",202001,"C",277.08
"3999","D155","7200025165",202001,"T",320.05
"4000","D155","7200025165",202002,"C",185.64
"4001","D155","7200025165",202002,"T",517.17
"4002","D155","7200025165",202003,"C",268.85
"4003","D155","7200025165",202003,"T",515.52
"4004","D155","7200025167",202001,"C",168.45
"4005","D155","7200025167",202001,"T",355.27
"4006","D155","7200025167",202002,"C",98.95
"4007","D155","7200025167",202002,"T",69.95
"4008","D155","7200025167",202003,"C",297.95
"4009","D155","7200025167",202003,"T",759.8
"4010","D155","7200025171",202001,"T",601.51
"4011","D155","7200025171",202002,"T",524.11
"4012","D155","7200025171",202003,"C",100.81
"4013","D155","7200025171",202003,"T",357.53
"4014","D155","7200025172",202001,"C",55.98
"4015","D155","7200025172",202001,"T",121.84
"4016","D155","7200025172",202002,"C",80.08
"4017","D155","7200025172",202002,"T",187.95
"4018","D155","7200025172",202003,"T",333.77
"4019","D155","7200025173",202001,"C",857.66
"4020","D155","7200025173",202001,"T",474.82
"4021","D155","7200025173",202002,"C",328.44
"4022","D155","7200025173",202002,"T",499.43
"4023","D155","7200025173",202003,"C",2270.98
"4024","D155","7200025173",202003,"T",626.84
"4025","D155","7200025174",202001,"T",240.25
"4026","D155","7200025174",202002,"T",52.52
"4027","D155","7200025174",202003,"C",372.9
"4028","D155","7200025174",202003,"T",255.05
"4029","D155","7200025178",202001,"C",77.35
"4030","D155","7200025178",202001,"T",114.26
"4031","D155","7200025178",202002,"T",220.18
"4032","D155","7200025178",202003,"C",152.61
"4033","D155","7200025178",202003,"T",92.74
"4034","D155","7200025179",202003,"C",127.14
"4035","D155","7200025179",202003,"T",46.61
"4036","D155","7200025183",202001,"C",94.57
"4037","D155","7200025183",202001,"T",113.67
"4038","D155","7200025183",202002,"C",69.71
"4039","D155","7200025183",202002,"T",302.86
"4040","D155","7200025183",202003,"C",545.47
"4041","D155","7200025183",202003,"T",250.26
"4042","D155","7200025184",202001,"T",349.48
"4043","D155","7200025184",202002,"T",44.19
"4044","D155","7200025184",202003,"T",67.2
"4045","D155","7200025185",202001,"T",52.19
"4046","D155","7200025185",202002,"T",47.28
"4047","D155","7200025186",202001,"T",155.31
"4048","D155","7200025186",202002,"T",102.36
"4049","D155","7200025186",202003,"C",52.19
"4050","D155","7200025186",202003,"T",198.09
"4051","D155","7200025192",202001,"T",351.48
"4052","D155","7200025192",202002,"T",618.05
"4053","D155","7200025192",202003,"T",631.94
"4054","D155","7200025198",202001,"T",482.38
"4055","D155","7200025198",202002,"T",232.23
"4056","D155","7200025198",202003,"T",413.69
"4057","D155","7200025199",202001,"C",104.5
"4058","D155","7200025199",202003,"C",55.06
"4059","D155","7200025200",202001,"T",70.08
"4060","D155","7200025200",202002,"T",155.89
"4061","D155","7200025200",202003,"C",121.76
"4062","D155","7200025200",202003,"T",272.64
"4063","D155","7200025201",202001,"C",76.62
"4064","D155","7200025201",202001,"T",43.42
"4065","D155","7200025201",202002,"C",40.29
"4066","D155","7200025201",202002,"T",173.81
"4067","D155","7200025201",202003,"T",42.85
"4068","D155","7200025203",202001,"C",393.74
"4069","D155","7200025203",202001,"T",576.4
"4070","D155","7200025203",202002,"C",348.65
"4071","D155","7200025203",202002,"T",628.08
"4072","D155","7200025203",202003,"C",272.94
"4073","D155","7200025203",202003,"T",1234.68
"4074","D155","7200025206",202001,"C",108.64
"4075","D155","7200025206",202002,"C",206.18
"4076","D155","7200025206",202002,"T",45.48
"4077","D155","7200025206",202003,"C",302.52
"4078","D155","7200025207",202001,"T",75.05
"4079","D155","7200025207",202002,"T",166.05
"4080","D155","7200025207",202003,"T",133.98
"4081","D155","7200025210",202001,"C",377.62
"4082","D155","7200025210",202001,"T",254.36
"4083","D155","7200025210",202002,"C",48.29
"4084","D155","7200025210",202002,"T",374.46
"4085","D155","7200025210",202003,"C",400.81
"4086","D155","7200025210",202003,"T",66.68
"4087","D155","7200025213",202001,"T",138.72
"4088","D155","7200025213",202003,"T",152.35
"4089","D155","7200025216",202001,"C",131.54
"4090","D155","7200025216",202001,"T",137.32
"4091","D155","7200025216",202002,"T",340.93
"4092","D155","7200025216",202003,"C",259.35
"4093","D155","7200025216",202003,"T",281.15
